"id","processed_text","original_text","sentiment","date","user","sentiment_label"
1932463334,"whatevs cam shape","@CamiStinson whatevs cams! You're in great shape! I, however, am not. ",0,"Tue May 26 21:31:04 PDT 2009","hols27","Negative"
1932558894,"corgi cowboy bebop name ein coincidence","@jehnuhVEEV he looks like the corgi from cowboy bebop named EIN  coincidence?",4,"Tue May 26 21:42:59 PDT 2009","Kika_Da_Best","Positive"
1932575649,"pretty","@macbuddydev Its pretty good. ",4,"Tue May 26 21:45:08 PDT 2009","jarhead2000","Positive"
1932621986,"btw lasagna yummy","@lisamantchev btw thanks for the lasagna help.  turned out yummy!",4,"Tue May 26 21:51:05 PDT 2009","reverieBR","Positive"
1932801587,"awesome job kev","@kpereira That was awesome. Good job Kev ",4,"Tue May 26 22:15:08 PDT 2009","jgillogly","Positive"
1932994512,"3rd degree ur","@miSS_MoDeL sorry 4 the 3rd degree but ur to good 4 that ",4,"Tue May 26 22:43:24 PDT 2009","DanggItsDevin","Positive"
1933019001,"catch iphone dev class","Still trying to catch up iphone dev classes ",0,"Tue May 26 22:47:11 PDT 2009","askasmani","Negative"
1933121943,"fabulous dinner pleasure trev","@rosehungerford, I do thank myself for a fabulous dinner and I am sure it was a pleasure for u and Trev to have me over. Thanks ",4,"Tue May 26 23:03:15 PDT 2009","thungerford","Positive"
1933211192,"canberra set gpu cluster infiniband tesla card fast application","Working in canberra on setting up a gpu cluster. Infiniband and tesla cards make it go fast (at least for some applications, anyway  )",4,"Tue May 26 23:17:18 PDT 2009","pollymorgan","Positive"
1956041098,"google wave dev preview video firefox client crash","On the Google Wave dev preview video (http://tinyurl.com/mjzym2), Why did it have to be the Firefox client that crashed? ",0,"Thu May 28 21:04:35 PDT 2009","deinspanjer","Negative"
1956090746,"miss jonaswebcast damnit whatevs lo veo en youtube","missed the #jonaswebcast damnit! whatevs lo veo en youtube ",4,"Thu May 28 21:10:14 PDT 2009","anacristyna","Positive"
1956143813,"wrong boo sad tweet chin honey chile","@LarrieV what is wrong boo!!! all these sad tweets  chin up honey chile!",0,"Thu May 28 21:16:20 PDT 2009","JJLouis","Negative"
1956186291,"yes generic bkgnd twitt face technical frm prev day","@janna_d yeah I tried that today but end up generic bkgnd, I think twitt facing some technical problems frm Prev few days ",0,"Thu May 28 21:21:24 PDT 2009","ahsan","Negative"
1956212079,"ah gg kinda hangar vodka brown bev bourbon single malt scotch rum irish whiskey","@ShellyKramer ah, GG. I do kinda like Hangar 1 Vodka, but again- brown bev 4 me. Bourbon, Single Malt Scotch, Rum, Irish Whiskey. ",4,"Thu May 28 21:24:30 PDT 2009","18percentgrey","Positive"
1956259440,"sweet talk kev set rock","@TinaS71 Sweet!  I'll talk to Kev and set something up soon then.    You rock!",4,"Thu May 28 21:30:12 PDT 2009","simplyshannon","Positive"
1956310624,"home miss news cast job fill bev","@careypena3tv Just got home missed most of the news cast, im sure your doing a great job filling in for Bev ",4,"Thu May 28 21:36:31 PDT 2009","SAC722","Positive"
1956349371,"iphone dev sale sydney april 2009 imac 20 quot 2gb 320gb 66ghz extra 2k ono dm","Ex iPhone dev sale (Sydney)   April 2009 iMac 20&quot; 2GB/320GB/2.66GHz + extras. $2k ONO. dm me if interested.",0,"Thu May 28 21:41:22 PDT 2009","gpdawson","Negative"
1956556714,"whatev guy bff's","@insanelyfedup Whatev you guys are BFF's now...and I'm all alone ",0,"Thu May 28 22:08:19 PDT 2009","insanelybored","Negative"
1956631242,"bah silly server restart messin game lol whatevs guess read kill time miss read","Bah silly server restarts messin with my game LOL whatevs guess I'll just have to read to kill some time, I've missed reading ",4,"Thu May 28 22:18:40 PDT 2009","Bookstorebabe21","Positive"
1956783873,"tesla model palo alto showroom sweet","Tesla Model S in the Palo Alto showroom - sweet ",4,"Thu May 28 22:40:52 PDT 2009","andyrobb","Positive"
1956825247,"sunny california weather chinatown community dev center san francisco ca photo","Sunny California weather  - Chinatown Community Dev Center (San Francisco,CA) - Photo: http://bkite.com/07Wzr",4,"Thu May 28 22:47:09 PDT 2009","qthrul","Positive"
1956888561,"hope dev guy","@bradpollard lets just hope the dev guys like it! ",4,"Thu May 28 22:57:07 PDT 2009","mississa","Positive"
1956930724,"feel gonna haev baby break seal hurt","i feel like im gonna haev a baby but i just have to break the seal. it hurts ",0,"Thu May 28 23:03:32 PDT 2009","kittycatemeow","Negative"
1956987600,"dammit hulu desktop totally screw ability talk port dev server watch code","dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can't watch and code ",0,"Thu May 28 23:12:27 PDT 2009","naterkane","Negative"
1957001924,"followfriday ag efcn","@revtrev @garrymullen @mike90210 @AndyGroenink @Cortnee4Christ @paulagroenink #followfriday AG  #EFCN",4,"Thu May 28 23:14:51 PDT 2009","FirstChurch","Positive"
1957038792,"miss","@laynelev You were missed. ",4,"Thu May 28 23:20:50 PDT 2009","DDote77","Positive"
1957193327,"cool plugin","@mcorlan cool plugin ",4,"Thu May 28 23:46:57 PDT 2009","IvanIlijasic","Positive"
1957263921,"yes solar panel roof lss project cost cost kwh sell","@paulmwatson yeah, and we have solar panels on our roof.  The LSS projects is where the costs really come down in costs per Kwh sold",4,"Thu May 28 23:59:31 PDT 2009","enviergy","Positive"
1957392392,"kena mistake malaysian local malay","@s7ev I always kena mistaken for Malaysian by the local Malays. ",4,"Fri May 29 00:21:36 PDT 2009","zelciia","Positive"
1957399972,"penis hope","@r4nt penis.  @shdwtrev i hope you made sure it's okay. D:",0,"Fri May 29 00:22:59 PDT 2009","ponyhorrorshow","Negative"
1957441745,"leave 27th 5th 6th","@mikdev  i leave the 27th, back the 5th or 6th.",0,"Fri May 29 00:30:47 PDT 2009","madartista","Negative"
1957518211,"possibly trainer life hour vacation holiday time trdev fb","Possibly the most important part of a trainers life is just 8 hours away - vacation/holiday/time off  #trdev #fb",4,"Fri May 29 00:45:14 PDT 2009","agsteele","Positive"
1957534074,"online download week","@GuitarHeroDevs Why online one download this week? ",0,"Fri May 29 00:48:15 PDT 2009","darkashnet","Negative"
1957542600,"surprise","@mgeorgiev thanks, i'll be there. it definitely came by surprise ",4,"Fri May 29 00:49:54 PDT 2009","chilko","Positive"
1957741025,"shh atleast easy sleep stuff ur plugin cool btw","@ruhanirabin shh.. 4 me too,  oh, atleast they r easier to get..Am good today,got good sleep, &amp; have stuffs to do, ur plugin is cool btw..",4,"Fri May 29 01:27:43 PDT 2009","ArunBasilLal","Positive"
1958041951,"hug yep hate meself","@mrtrev *hug* yep I hate that meself ",0,"Fri May 29 02:27:51 PDT 2009","Applecored","Negative"
1958084041,"concert prince speak gospel amen add","@ChaseVS One of the best concerts I have ever been too! Prince was speaking the gospel. Amen  I should add u",4,"Fri May 29 02:36:21 PDT 2009","djsin","Positive"
1958086121,"addy","@mrtrev give us the addy and we'll all be there!!! ",4,"Fri May 29 02:36:48 PDT 2009","Hyper8","Positive"
1958093707,"fix maven eclipse plugin wicket","@aheritier Thanks for fixing the Maven Eclipse plugin so it can work with Wicket again ",4,"Fri May 29 02:38:22 PDT 2009","OlivierCroisier","Positive"
1960186908,"mootools cough dev irc crazy","MooTools *cough* dev irc room is crazier than I thought. ",4,"Fri May 29 07:33:46 PDT 2009","cheeaun","Positive"
1960190407,"wonder rake client net force dev learn lang agile ccnet","@dwhelan I've wondered about rake to.  The client has made it clear .NET only, don't force devs to learn a new lang  #agile #ccnet",0,"Fri May 29 07:34:07 PDT 2009","mlevison","Negative"
1960192589,"funny chill bite visit","@usdev it's funny how u work even when not working.. u should chill a bit more.. come visit me if you got nothing to do! ",4,"Fri May 29 07:34:19 PDT 2009","xubean","Positive"
1960390571,"aw soooooooooo","@mrtrev AW thank you soooooooooo much ",4,"Fri May 29 07:53:21 PDT 2009","TraceyHewins","Positive"
1960591158,"recommend microisv resource highly bizspark ms dev tool","@dotnetaddict I can't recommend @BobWalsh and his MicroISV resources highly enough. Also BizSpark is a great way to get MS dev tools ",4,"Fri May 29 08:12:06 PDT 2009","BrightSparkUK","Positive"
1960873524,"tiny respect write dev connect monitor mouse keyboard","@GaryJ it's tiny in all respects  It's more for my writing, but if I had to do dev work on it, I'd connect a monitor, mouse and keyboard.",4,"Fri May 29 08:38:12 PDT 2009","dkplewis","Positive"
1960960204,"yes remember practice mass 5th street alli's apartment","@carguev Oh yeah! Now I remember. After practice, we went to mass. That's on 5th Street. At Alli's old apartment. ",4,"Fri May 29 08:46:16 PDT 2009","kyluhtoots","Positive"
1961175165,"launch teacher change plan watch stupid move tesla","No launch today. Teacher changed plans and we watched a stupid move about tesla ",0,"Fri May 29 09:05:52 PDT 2009","graceengle","Negative"
1961291616,"cform plugin wordpress set contact form site mine switch plugin","@jodymal cform is a plugin for wordpress to set up contact forms etc. on a site. but mine was not working so switched to another plugin ",4,"Fri May 29 09:16:33 PDT 2009","elizabethpw","Positive"
1961501807,"time succeed code quot credit card decline time quot","@wmdev Every time I succeed with a code, I get &quot;We're Sorry. Your Credit Card Has Been Declined at this time.&quot; ",0,"Fri May 29 09:36:03 PDT 2009","AlexRoebuck","Negative"
1961751069,"think google wave wordpress plugin month test","Thinking of making a Google Wave wordpress plugin in the next months... Really want to test it ",0,"Fri May 29 09:59:23 PDT 2009","wimweb","Negative"
1961832043,"followfriday","@BreakingTweets @RobertHoliday @IvyBean104 @tmoney8287 @flyboy5 @ev @nHisImage @ChrisCuomo  #followfriday ",4,"Fri May 29 10:06:38 PDT 2009","Pretty313","Positive"
1961863895,"learn plugin 3d camera ae time bit bbq tonight","has been learning particular plugin, 3D and camera in AE today! It's been good, and now time to get some bits for BBQ tonight ",4,"Fri May 29 10:09:33 PDT 2009","_bosan","Positive"
1962065447,"yes imagine nice shift","@emclev yeah I can imagine!  Not nice   How much longer is your shift?",0,"Fri May 29 10:28:13 PDT 2009","em_c","Negative"
1962158956,"leave airport dahlia lounge email specific 411","@beelux are you willing to leave airport? Dahlia Lounge http://tinyurl.com/lyujev email me if you want more specific 411 on it ",4,"Fri May 29 10:36:51 PDT 2009","kerbiegirl","Positive"
1962319126,"organise ukcoldfusionpissup uk stay cf dev beer","@SirRawlins We seriously need to organise a #ukcoldfusionpissup somewhere in the UK. All stay over. Seems most CF devs r up for beer. ",4,"Fri May 29 10:51:45 PDT 2009","CFJamesAllen","Positive"
1962352134,"email contact roger dude info link super fast reply email","@LJBoldyrev Emailed you. At least try to contact that Roger dude. Info on that link!  He was super fast at replying to my email",4,"Fri May 29 10:54:53 PDT 2009","junklekennedy","Positive"
1962571763,"pm spectacular figure","@daveblev can you PM me his #? That would be spectacular. Thank you for your help, for sure. I'll work on the 6 figures ",4,"Fri May 29 11:15:13 PDT 2009","HinduPez","Positive"
1962572172,"wut devy dev suck havin id weekend miserable week drink plz","@devon_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!! ",0,"Fri May 29 11:15:15 PDT 2009","tpolk02","Negative"
1962611149,"ooo xtrap server k2 test server","@TurtleV ooo they turned the xtrap server into a k2 test server ",4,"Fri May 29 11:19:08 PDT 2009","Mikotoke","Positive"
1962781773,"cozy buckwheat bolster fur purr","@TheMightyFoz, now, that one would be *seriously* cozy.   Like a buckwheat bolster with fur and purr.",4,"Fri May 29 11:39:16 PDT 2009","littlefluffycat","Positive"
1962917083,"time ha flight chad's food bev svc request hula kahiko","Next time I'm on a HA flight that Chad's working, instead of food/bev svc, think I'll request a hula kahiko from him   http://bit.ly/LmeMt",4,"Fri May 29 11:55:17 PDT 2009","LynnPiccoli","Positive"
1962960675,"vince other's expertise","@vincestev  Thanks Vince. Always good to get other's expertise!!! ",4,"Fri May 29 11:59:26 PDT 2009","LauraJDaley","Positive"
1963093657,"hahah uhh lol friend","@vincestev hahah uhh thanks lol that was more toward my one friend... but thanks ",4,"Fri May 29 12:11:34 PDT 2009","kissmeimpunk78","Positive"
1963178942,"shop bev hill","is shopping in bev hills ",4,"Fri May 29 12:19:32 PDT 2009","shelbel1129","Positive"
1963179363,"hey brian littrell doesnt kinda page rigth kiss loev guy","@nick_carter Hey Brian Littrell is there!! He doesnt really like this kinda pages rigth?  kisses! I loev you guys!",0,"Fri May 29 12:19:35 PDT 2009","kathylittrell","Negative"
1963223316,"plugin wp","My first plugin for WP works ",4,"Fri May 29 12:23:45 PDT 2009","AngellicaC","Positive"
1963462388,"house drive coffee stand bad","@Ms_AliceV No  None in the house and I'm not sure i should drive to the coffee stand. It's worse than I thought it would be.",0,"Fri May 29 12:45:35 PDT 2009","saydiemason","Negative"
1963531905,"tesla dealership","No one is at the tesla dealership ",0,"Fri May 29 12:51:54 PDT 2009","alaskamiller","Negative"
1963686606,"brighten friday laugh","This will brighten up your Friday. I'm still laughing. http://bit.ly/Kwhw9  ",4,"Fri May 29 13:05:47 PDT 2009","nonfamousD","Positive"
1963884556,"wendys jess kev","At Wendys with Jess and Kev ",4,"Fri May 29 13:23:50 PDT 2009","ValChata","Positive"
1963909695,"followfriday recommendation crazy love","@CharityDev thanks for the #followfriday recommendation &amp; (crazy) love ",4,"Fri May 29 13:26:06 PDT 2009","BetterHumanRace","Positive"
1964017553,"android pay 99 dev dispute charge 99c refund","@SnappyTouch on #android you pay 2.99 as a dev if so disputes the charge of 99c. Had that once, wish he had asked for a refund instead ",4,"Fri May 29 13:35:56 PDT 2009","markusn","Positive"
1964021412,"propose orgasm family network","@VeggieV I'd propose 'orgasms', but this is a family network. ",4,"Fri May 29 13:36:17 PDT 2009","Sheamus","Positive"
1964058343,"whatev wear","@MissBernardo i'll do whatev but i dont have anything to wear ",0,"Fri May 29 13:39:38 PDT 2009","melmel24","Negative"
1964062752,"issue plugins enable test post","@MelissasMission ok it works now  still might be an issue with your plugins, so enable them 1 by 1 and test...but you can post now!",4,"Fri May 29 13:40:03 PDT 2009","danielfelice","Positive"
1964602928,"worry lot pic love","@teamcoychev dont worry there will be lots of pics  love you too!",4,"Fri May 29 14:30:07 PDT 2009","xkloft","Positive"
1964972276,"strawberry shortcake","@LisaMantchev Come have strawberry shortcake w/us instead! ",4,"Fri May 29 15:06:54 PDT 2009","tiffanytrent","Positive"
1965218651,"dev","@Think_beyond Dev ",4,"Fri May 29 15:32:07 PDT 2009","ironmanixs","Positive"
1965261211,"worry","@blackjackwhaley No worries! ",4,"Fri May 29 15:36:30 PDT 2009","judiwithani","Positive"
1965316956,"god rev run","@YoungQ ...God is Good! Rev Run. ",4,"Fri May 29 15:42:23 PDT 2009","ThirtySomethin","Positive"
1965391638,"state lahina highland beautiful","@ev which area are you stating in? Lahina? Highlands? Beautiful area ",4,"Fri May 29 15:50:21 PDT 2009","kaisdavis","Positive"
1965435734,"stick la love in2 road rage lol","@devidev im stuck 2  this when my la love turns in2 road rage lol",0,"Fri May 29 15:55:04 PDT 2009","finesse360","Negative"
1965656846,"save filakia hot blond scandinavian boy summer invation north come","@katiazev Save the filakia for some hot blond Scandinavian boy later this summer.  The invation from the north is coming soon.  ",4,"Fri May 29 16:18:27 PDT 2009","tomesimpson","Positive"
1965658619,"wp clark kent plugins superpower special ability","@EmilieBarta It's more like WP is the Clark Kent, and the plugins give him superpowers  or special abilities",4,"Fri May 29 16:18:38 PDT 2009","mikeconaty","Positive"
1965714784,"write body copy yearbook portfolio write mail question","@LisaMantchev write a body copy for my yearbook portfolio about you/your writing?  I could e-mail you questions if that's ok.",4,"Fri May 29 16:24:38 PDT 2009","chloeeesays","Positive"
1965950935,"yes time","@Ms_AliceV Yeah, good times ",4,"Fri May 29 16:50:45 PDT 2009","saydiemason","Positive"
1966088075,"hard hate","@ev I'm trying really hard not to hate you. ",0,"Fri May 29 17:06:06 PDT 2009","Slsgds","Negative"
1966113523,"word follow friday reason love evil twin bwahahaha","@pocketedwardsev word! thanks for the follow friday! i knew there was a reason i loved the evil twins! bwahahaha! ",4,"Fri May 29 17:08:58 PDT 2009","kellebelle1981","Positive"
1966132248,"design daughter's rev run legend inspiration cool","http://twitpic.com/67ytv - Designed by the daughter's of Rev Run, the legend and inspiration of cool ",4,"Fri May 29 17:11:01 PDT 2009","yoappleyard","Positive"
1966202387,"doubt support","@marinavorobyev no doubt, we have to support each other ",4,"Fri May 29 17:19:09 PDT 2009","EmmaE2K","Positive"
1966301704,"hahaha wife plan","@birdingbev Hahaha hopefully if wife doesn't have any plan today ",4,"Fri May 29 17:30:52 PDT 2009","horukuru","Positive"
1966623762,"figure free pro tool 110 plug download","Can't figure out my free Pro Tools 110 plug-in download ",0,"Fri May 29 18:06:12 PDT 2009","BeatsByTJ","Negative"
1966690186,"whatev forget dance siked tomorro","whatev forget the dance. im siked for tomorro ",4,"Fri May 29 18:13:14 PDT 2009","nicolenoo","Positive"
1967005696,"lmao email haev clue design trust","@YESiAMAndreaK LMAO whatever you got to do..got your email, I haev NO clue what to do..will let you design..I trust you!! ",4,"Fri May 29 18:48:03 PDT 2009","TinaS71","Positive"
1967285902,"whnev shoppin wit unlimited aka mom lol nothin 100 pocket rest month","Whnev I go shoppin wit unlimited $$ (aka my mom lol) I find nothin but when I only got $100 in pocket 4 rest of the month I see so much ",0,"Fri May 29 19:18:07 PDT 2009","French_Kisses","Negative"
1967324390,"stick bev","Stuck in the back at the New Bev ",0,"Fri May 29 19:22:24 PDT 2009","devincf","Negative"
1967398797,"night week past ten trev stay","The only night all week I made it up past ten and Trev didn't stay ",0,"Fri May 29 19:30:30 PDT 2009","colegrayy","Negative"
1967419805,"followfriday","@randomsubu &amp; @TotalBev  thank you very much for #followfriday ",4,"Fri May 29 19:32:45 PDT 2009","MistyMontano","Positive"
1967565476,"feel reject","@brinathemodel so he has you # and I don't? I feel so rejected ",0,"Fri May 29 19:48:57 PDT 2009","ThomasPhotos","Negative"
1968097700,"pl follow rev","@UncleRUSH pls follow Rev @TheRevAl ",4,"Fri May 29 20:45:18 PDT 2009","bsharpton","Positive"
1968166379,"race dev beat freak lambo","At the races! Dev beat a freaking lambo! ",4,"Fri May 29 20:53:21 PDT 2009","litalove","Positive"
1968167859,"mba maj marketin brand mgnt business dev palarva mind helpin pal forget","@BryanGT3RS an mba maj in marketin, Brand mgnt,Business Dev and all the other palarva. I dont mind helpin a pal out.Dont forget mr  ",4,"Fri May 29 20:53:32 PDT 2009","original_one","Positive"
1968215107,"sad","@bookwhore I know, it's really sad. ",0,"Fri May 29 20:59:23 PDT 2009","dumblydore","Negative"
1968336432,"night","@revtrev Good night, man! ",4,"Fri May 29 21:13:44 PDT 2009","mike90210","Positive"
1968362012,"tweet scroll fee reference single message reply fail","@bookwhore :\ i'm not getting tweets. scroll down on my feed? i don't know how to reference single messages w/ a reply. :X i=fail ",0,"Fri May 29 21:16:47 PDT 2009","limecello","Negative"
1968365581,"tweet scroll fee reference single message reply fail","@bookwhore :\ i'm not getting tweets. scroll down on my feed? i don't know how to reference single messages w/ out a reply. :X i=fail ",0,"Fri May 29 21:17:13 PDT 2009","limecello","Negative"
1968368324,"tweet scroll fee reference single message reply fail","@bookwhore :\ i'm not getting tweets. scroll down on my feed? i don't know how to reference single messages w/ out a reply. :X i=fail ",0,"Fri May 29 21:17:34 PDT 2009","limecello","Negative"
1968590671,"fast baahhh ticket lol","@SpicyBev i dont think i saw some were faster baahhh   would be great if they would give tickets like this lol",0,"Fri May 29 21:45:55 PDT 2009","chantaleto","Negative"
1968650615,"hahaha title quot chaotic whore quot title","@bookwhore hahaha! Yes I like that title. &quot;Chaotic Whores&quot; will be the title. ",4,"Fri May 29 21:54:03 PDT 2009","ScriptedChaos","Positive"
1968729573,"yes fix bring server","@TurtleV Yeah  We'll try to get this fixed soon, we wanted to bring up the server as soon as possible for everyone",0,"Fri May 29 22:04:46 PDT 2009","KnightOnline","Negative"
1969176756,"dddd8 cool whatev","@bnkn62: DDDD8;; actually that's cool whatev ",4,"Fri May 29 23:14:29 PDT 2009","kupocchi","Positive"
1969352953,"cha jung myeon seafood pancake kimchi soondooboo kev connie unnie's quot jcd quot haha fav people fav food mm","cha jung myeon, seafood pancake, and kimchi soondooboo with Kev at Connie unnie's &quot;JCD&quot; haha! fav people and fav food... mm ",4,"Fri May 29 23:46:09 PDT 2009","BeccaCheung","Positive"
1969661389,"wp plug guy","@ThirdSectorLab I'm not wp plug-in guy, sorry ",4,"Sat May 30 00:46:42 PDT 2009","mayhemstudios","Positive"
1969897533,"osdev dreamos","OsDev Working on.. DreamOS.. ",4,"Sat May 30 01:38:46 PDT 2009","LordOsiris","Positive"
1969951801,"model donts asset afterall","@Christabel_SMM is ok... a model should know all the do &amp; donts.  - your face is your asset afterall ",4,"Sat May 30 01:51:34 PDT 2009","mhisham","Positive"
1969984587,"mobile dev phone","@in808 What are you using for mobile? Did you order your dev phone yet? ",4,"Sat May 30 01:59:29 PDT 2009","MrHyrne","Positive"
1970108958,"correct choice horrible watch movie kid","@Mikhail_Kireev  I have 2 correct myself: the choice was horrible. I think you wouldn't even think of watching a movie made 4 kids.",4,"Sat May 30 02:29:33 PDT 2009","farkasjoe","Positive"
1970260558,"wp rdfa plugin fuck theme","the wp-rdfa plugin fucks up some themes ",0,"Sat May 30 03:07:11 PDT 2009","razZ0r","Negative"
1970327143,"headline anymore quot russian bear crap wood quot medvedev elect","I can never think of good headlines anymore  My best was &quot;Russian Bear Craps in Woods&quot; when Medvedev was 'elected'.",0,"Sat May 30 03:24:28 PDT 2009","jamiepotter","Negative"
1970626664,"car smash quiz hard damn gotta study hard omg pb perfect","@itsdoro what??? @ohwhatevs car got smashed?? and the quiz wasn't hard for you?  damn gotta study harder. omg didn't pb have a perfect",0,"Sat May 30 04:37:02 PDT 2009","hmtangx","Negative"
1970664339,"finger smell fishy cat food ashy leg"," @phillykev fingers smell like fishy cat food and he has ashy legs.",4,"Sat May 30 04:45:46 PDT 2009","EvilPhillyKev","Positive"
1970675009,"twitter restore account nicely request time","@ev @kevinthau Would really appreciate it if Twitter would restore our account for @Sharek961 after we nicely requested many, many times. ",4,"Sat May 30 04:48:08 PDT 2009","sharik961","Positive"
1970764008,"livedrive sync delete history dev listen","@shanselman try livedrive. It syncs deletes but keeps history - so you can get it all back. Plus I'm one of the devs so I'll listen ",4,"Sat May 30 05:07:37 PDT 2009","phil_nash","Positive"
1970891654,"friend bet hook","@themuseaholic he's friends with @pesreplicant @pocketedwardsev . bet they can hook you up ",4,"Sat May 30 05:34:04 PDT 2009","pocket_bella","Positive"
1970923419,"tomorrow haha lola birthday gonna watch fashion monday tuesday wednesday","@mandeev There`s one tomorrow ? Oh. HAHA. It`s my lola`s birthday. I`m gonna watch the fashion shows on monday, tuesday and wednesday. ",4,"Sat May 30 05:40:24 PDT 2009","simmylopez","Positive"
1970967694,"eat werthers miss","Eating Werthers. Missing @mandeev cause of it. ",0,"Sat May 30 05:49:03 PDT 2009","simmylopez","Negative"
1971018048,"mine sugar make happy","@mandeev Mine too. :| But sugar makes me happy.  )",4,"Sat May 30 05:58:34 PDT 2009","simmylopez","Positive"
1971029467,"rev buy chris lynsey sit nav lose chrislynseywed","I think the Rev has bought Chris and Lynsey a Sat Nav. If not I am a little lost  #ChrisLynseyWed",4,"Sat May 30 06:00:29 PDT 2009","nheaney","Positive"
1971065274,"getaway plan's finale tour roundhouse sers dev break","http://twitpic.com/694uz - The Getaway Plan's Finale tour at Roundhouse, sers so dev they broke up ",0,"Sat May 30 06:06:38 PDT 2009","ChrissyCorrupt","Negative"
1971086775,"drop house","@birdingbev Yes, yes, of course! Can  you drop them by my house please!!? ",4,"Sat May 30 06:10:28 PDT 2009","lefthanddbirder","Positive"
1971088914,"thx yes hope nodahawk projekt rev 07 lenght","@XDTamlyn thx  and yeah, let's hope for a small nodahawk or at least... well, Projekt Rev 07 lenght o__o",4,"Sat May 30 06:10:50 PDT 2009","SSjUmi","Positive"
1971284881,"ev biz 100 creative people","What? There's Ev with no Biz  100 Most Creative People http://www.fastcompany.com/100/mcp.html",0,"Sat May 30 06:43:26 PDT 2009","artbyskym","Negative"
1971311394,"zara kanina dude aircon leg dying heat","@mandeev I saw some in Zara kanina. Dude it was aircon, and my legs were dying of heat. ",0,"Sat May 30 06:47:38 PDT 2009","simmylopez","Negative"
1971329964,"sell stuff ebay money charity id lcum whatevs lt","@WeTheTRAVIS sell the stuff on ebay and give the money to charity.thats what id do.good lcum with whatevs  &lt;3",4,"Sat May 30 06:50:32 PDT 2009","buffybabe","Positive"
1971424292,"mention twitter sufficiently advance incompetence indistinguishable malice","@vdichev As mentioned on Twitter: Any sufficiently advanced incompetence is indistinguishable from malice ",4,"Sat May 30 07:04:43 PDT 2009","hristo_deshev","Positive"
1971559901,"lol mine soggy yesterday gotta brush tooth","@pluginbabyS lol! Mine was soggy cause it was made yesterday.  Yes. Just gotta brush my teeth and im on my way.",0,"Sat May 30 07:22:56 PDT 2009","cowboysnaliens1","Negative"
1971619224,"nite rev cocktail","@AngelM16 had them last nite  today is revs for cocktails",4,"Sat May 30 07:31:02 PDT 2009","sunshine_mafia","Positive"
1971627349,"yup hang rev","@paupaula Yup  It's okay, P! We'll hang out before your first day to rev you up ;)",0,"Sat May 30 07:32:07 PDT 2009","michaelbaylosis","Negative"
1971702172,"horrible","@kbeevs oh that's horrible ",0,"Sat May 30 07:42:25 PDT 2009","xhorrorkittenx","Negative"
1971766476,"headache spring dehydration mix happy rev progress tho","Still have a headache. Spring &amp; dehydration don't mix. Am happy with my rev progress tho ",4,"Sat May 30 07:51:05 PDT 2009","nadialee","Positive"
1971821309,"apply patch exist plugin plugin js file patch file","Anyone know how to apply a @jquery patch to an existing plugin? I have the plugin js file, and the .patch file - now what? ",0,"Sat May 30 07:58:26 PDT 2009","MSURabbott","Negative"
1971843157,"yes block","@genevieve_vev thanks! yeah i think so! i'm just making blocks for now ",4,"Sat May 30 08:01:11 PDT 2009","madamecupcake","Positive"
1972130054,"nice article check wp syntax plugin post syntax highlight php wordpress","@EspenCFG Nice article   You should check out the wp-syntax plugin, which will let you post syntax highlighted PHP in WordPress.",4,"Sat May 30 08:37:15 PDT 2009","mclifford82","Positive"
1972161787,"whatevs","WHATEVS ",4,"Sat May 30 08:41:12 PDT 2009","NicoleyDeLaCruz","Positive"
1972179200,"iphone review odd mac application warrant iphone ipod touch functionality","@macbuddydev Mainly iPhone. But we do review odd Mac applications. 1. if it warrants it / 2. Has #iPhone or iPod touch functionality .. ",4,"Sat May 30 08:43:21 PDT 2009","razorianfly","Positive"
1972296032,"buy twitgenius whatevs twitpic","@BrandyNicole614 I tried to buy twitgenius or whatevs it didn't work twitpic don't work either  help me and @famebasenetwork out!",0,"Sat May 30 08:57:34 PDT 2009","BrookeJasmyn","Negative"
1972472566,"wow","@creativedev wow, well done ",4,"Sat May 30 09:17:27 PDT 2009","jpmclean","Positive"
1972614445,"king haha facee","@blackwhiteworld we the kings, haha they are my facee ",4,"Sat May 30 09:33:27 PDT 2009","DinoGoesRawr","Positive"
1973005801,"hot boy bus stop sunglass dark prev unashamedly god sun single life opportunity","hot boy at the bus stop, my sunglasses are so dark i can prev unashamedly! thank god for sun and single life opportunities ",4,"Sat May 30 10:17:48 PDT 2009","pc_williams","Positive"
1973284294,"shockwave plug crash cute sad","http://twitpic.com/69qlo - Awww... Shockwave Plug-in crash. How cute... and sad ",0,"Sat May 30 10:51:03 PDT 2009","techsassy","Negative"
1973502368,"hehe hug join bgt crowd bev","@Beverleyknight  hehe *hug* you joining the bgt crowd bev ",4,"Sat May 30 11:16:27 PDT 2009","Applecored","Positive"
1973689224,"clubbery fm","@golovlev ?????, ????? ??????? ???? ??  ??? ????? ?????? ? ????????? ???? ??????? Clubbery.FM ",4,"Sat May 30 11:38:30 PDT 2009","Kvadro","Positive"
